# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	70759	71217	-	WP_100904704.1	WP_100904704.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	35124891	BK009_RS00380	459	152	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	71246	71635	+						35124892	BK009_RS00385	390		old_locus_tag=BK009_00385
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	71246	71635	+	WP_100904703.1	WP_100904703.1		UPF0146 family protein		35124892	BK009_RS00385	390	129	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	71776	74298	+						35124893	BK009_RS00390	2523		old_locus_tag=BK009_00390
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	71776	74298	+	WP_100907540.1	WP_100907540.1		calcium-transporting P-type ATPase, PMR1-type		35124893	BK009_RS00390	2523	840	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	74402	75271	+						35124894	BK009_RS00395	870		old_locus_tag=BK009_00395
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	74402	75271	+	WP_100907541.1	WP_100907541.1		precorrin-6A/cobalt-precorrin-6A reductase		35124894	BK009_RS00395	870	289	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	75661	76236	-						35124895	BK009_RS00400	576		old_locus_tag=BK009_00400
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	75661	76236	-	WP_100907542.1	WP_100907542.1		zinc ribbon domain-containing protein		35124895	BK009_RS00400	576	191	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	76305	76601	-						35124896	BK009_RS00405	297		old_locus_tag=BK009_00405
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	76305	76601	-	WP_100904698.1	WP_100904698.1		zinc ribbon domain-containing protein		35124896	BK009_RS00405	297	98	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	76858	77610	-						35124897	BK009_RS00410	753		old_locus_tag=BK009_00410
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	76858	77610	-	WP_100904697.1	WP_100904697.1		zinc ribbon domain-containing protein		35124897	BK009_RS00410	753	250	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	77910	79142	-						35124898	BK009_RS00415	1233		old_locus_tag=BK009_00415
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	77910	79142	-	WP_100904695.1	WP_100904695.1		proteasome-activating nucleotidase		35124898	BK009_RS00415	1233	410	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	79303	79779	+						35124899	BK009_RS00420	477		old_locus_tag=BK009_00420
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	79303	79779	+	WP_100904694.1	WP_100904694.1		multiprotein bridging factor aMBF1		35124899	BK009_RS00420	477	158	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	79988	80374	-						35124900	BK009_RS00425	387		old_locus_tag=BK009_00425
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	79988	80374	-	WP_100907543.1	WP_100907543.1		DUF356 domain-containing protein		35124900	BK009_RS00425	387	128	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	80378	81646	-						35124901	BK009_RS00430	1269		old_locus_tag=BK009_00430
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	80378	81646	-	WP_100904693.1	WP_100904693.1		hypothetical protein		35124901	BK009_RS00430	1269	422	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	81695	82126	-						35124902	BK009_RS00435	432		old_locus_tag=BK009_00435
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	81695	82126	-	WP_100904692.1	WP_100904692.1		hypothetical protein		35124902	BK009_RS00435	432	143	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	82158	83738	-						35124903	BK009_RS00440	1581		old_locus_tag=BK009_00440
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	82158	83738	-	WP_232727981.1	WP_232727981.1		Mur ligase family protein		35124903	BK009_RS00440	1581	526	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	84259	85671	-						35124904	BK009_RS00445	1413		old_locus_tag=BK009_00445
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	84259	85671	-	WP_100908747.1	WP_100908747.1		Mur ligase family protein		35124904	BK009_RS00445	1413	470	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	85782	86858	-						35124905	BK009_RS00450	1077		old_locus_tag=BK009_00450
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	85782	86858	-	WP_100904690.1	WP_100904690.1		phospho-N-acetylmuramoyl-pentapeptide-transferase		35124905	BK009_RS00450	1077	358	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	87142	88272	-						35124906	BK009_RS00455	1131		old_locus_tag=BK009_00455
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	87142	88272	-	WP_100907545.1	WP_100907545.1		ATP-grasp domain-containing protein		35124906	BK009_RS00455	1131	376	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	88601	89083	-					hycI	35124907	BK009_RS00460	483		old_locus_tag=BK009_00460
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	88601	89083	-	WP_100907546.1	WP_100907546.1		hydrogenase maturation peptidase HycI	hycI	35124907	BK009_RS00460	483	160	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	89067	89837	-						35124908	BK009_RS00465	771		old_locus_tag=BK009_00465
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	89067	89837	-	WP_100904687.1	WP_100904687.1		50S ribosomal protein L11 methyltransferase		35124908	BK009_RS00465	771	256	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	89878	90282	-					nikR	35124909	BK009_RS00470	405		old_locus_tag=BK009_00470
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	89878	90282	-	WP_008516387.1	WP_008516387.1		nickel-responsive transcriptional regulator NikR	nikR	35124909	BK009_RS00470	405	134	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	90968	91369	+						35124910	BK009_RS00475	402		old_locus_tag=BK009_00475
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	90968	91369	+	WP_100904686.1	WP_100904686.1		CBS domain-containing protein		35124910	BK009_RS00475	402	133	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	91511	92479	-						70359652	BK009_RS12580	969		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	91511	92479	-	WP_236950998.1	WP_236950998.1		transposase		70359652	BK009_RS12580	969	322	
gene	tRNA	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	92909	92982	-						35124912	BK009_RS00485	74		old_locus_tag=BK009_00485
tRNA		GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	92909	92982	-				tRNA-Gly		35124912	BK009_RS00485	74		anticodon=TCC
gene	tRNA	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	92985	93058	-						35124913	BK009_RS00490	74		old_locus_tag=BK009_00490
tRNA		GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	92985	93058	-				tRNA-Gly		35124913	BK009_RS00490	74		anticodon=GCC
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	93499	93945	+						35124914	BK009_RS00495	447		old_locus_tag=BK009_00495
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	93499	93945	+	WP_100908748.1	WP_100908748.1		universal stress protein		35124914	BK009_RS00495	447	148	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	94437	95084	+						35124915	BK009_RS00500	648		old_locus_tag=BK009_00500
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	94437	95084	+	WP_100904684.1	WP_100904684.1		TrkA family potassium uptake protein		35124915	BK009_RS00500	648	215	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	95449	96984	-					cobQ	35124916	BK009_RS00505	1536		old_locus_tag=BK009_00505
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	95449	96984	-	WP_100908749.1	WP_100908749.1		cobyric acid synthase CobQ	cobQ	35124916	BK009_RS00505	1536	511	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	97368	99275	+					lonB	35124917	BK009_RS00510	1908		old_locus_tag=BK009_00510
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	97368	99275	+	WP_100904682.1	WP_100904682.1		ATP-dependent protease LonB	lonB	35124917	BK009_RS00510	1908	635	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	99457	99927	+						35124918	BK009_RS00515	471		old_locus_tag=BK009_00515
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	99457	99927	+	WP_100907200.1	WP_100907200.1		helix-turn-helix domain-containing protein		35124918	BK009_RS00515	471	156	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	99888	100583	+						35124919	BK009_RS00520	696		old_locus_tag=BK009_00520
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	99888	100583	+	WP_100907199.1	WP_100907199.1		hypothetical protein		35124919	BK009_RS00520	696	231	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	100852	102441	+						35124920	BK009_RS00525	1590		old_locus_tag=BK009_00525
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	100852	102441	+	WP_100904681.1	WP_100904681.1		DEAD/DEAH box helicase		35124920	BK009_RS00525	1590	529	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	102548	102883	-						35124921	BK009_RS00530	336		old_locus_tag=BK009_00530
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	102548	102883	-	WP_100904680.1	WP_100904680.1		STAS domain-containing protein		35124921	BK009_RS00530	336	111	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	102933	104453	-						35124922	BK009_RS00535	1521		old_locus_tag=BK009_00535
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	102933	104453	-	WP_100908750.1	WP_100908750.1		ATP-binding protein		35124922	BK009_RS00535	1521	506	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	105025	105396	-						35124923	BK009_RS00540	372		old_locus_tag=BK009_00540
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	105025	105396	-	WP_100904678.1	WP_100904678.1		DUF5518 domain-containing protein		35124923	BK009_RS00540	372	123	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	105481	105804	-						35124924	BK009_RS00545	324		old_locus_tag=BK009_00545
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	105481	105804	-	WP_100904677.1	WP_100904677.1		DUF5518 domain-containing protein		35124924	BK009_RS00545	324	107	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	105937	106812	-						35124925	BK009_RS00550	876		old_locus_tag=BK009_00550
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	105937	106812	-	WP_100904676.1	WP_100904676.1		ribose-phosphate diphosphokinase		35124925	BK009_RS00550	876	291	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	106997	107377	+					hypA	35124926	BK009_RS00555	381		old_locus_tag=BK009_00555
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	106997	107377	+	WP_100904675.1	WP_100904675.1		hydrogenase maturation nickel metallochaperone HypA	hypA	35124926	BK009_RS00555	381	126	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	107370	108026	+					hypB	35124927	BK009_RS00560	657		old_locus_tag=BK009_00560
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	107370	108026	+	WP_100904674.1	WP_100904674.1		hydrogenase nickel incorporation protein HypB	hypB	35124927	BK009_RS00560	657	218	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	108155	109180	+						35124928	BK009_RS00565	1026		old_locus_tag=BK009_00565
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	108155	109180	+	WP_100904673.1	WP_100904673.1		DUF354 domain-containing protein		35124928	BK009_RS00565	1026	341	
gene	tRNA	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	109579	109652	-						35124929	BK009_RS00570	74		old_locus_tag=BK009_00570
tRNA		GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	109579	109652	-				tRNA-Ala		35124929	BK009_RS00570	74		anticodon=GGC
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	110129	111211	+						35124930	BK009_RS00575	1083		old_locus_tag=BK009_00575
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	110129	111211	+	WP_100907550.1	WP_100907550.1		hypothetical protein		35124930	BK009_RS00575	1083	360	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	111256	111798	+						35124931	BK009_RS00580	543		old_locus_tag=BK009_00580
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	111256	111798	+	WP_100908751.1	WP_100908751.1		DUF1890 domain-containing protein		35124931	BK009_RS00580	543	180	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	111799	112101	+						35124932	BK009_RS00585	303		old_locus_tag=BK009_00585
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	111799	112101	+	WP_100904671.1	WP_100904671.1		DUF1894 domain-containing protein		35124932	BK009_RS00585	303	100	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	112263	112691	-						35124933	BK009_RS00590	429		old_locus_tag=BK009_00590
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	112263	112691	-	WP_100908752.1	WP_100908752.1		pyridoxamine 5'-phosphate oxidase family protein		35124933	BK009_RS00590	429	142	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	112922	113899	+						35124934	BK009_RS00595	978		old_locus_tag=BK009_00595
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	112922	113899	+	WP_100908753.1	WP_100908753.1		methionine synthase		35124934	BK009_RS00595	978	325	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	113887	114504	+						35124935	BK009_RS00600	618		old_locus_tag=BK009_00600
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	113887	114504	+	WP_100908754.1	WP_100908754.1		thymidylate synthase		35124935	BK009_RS00600	618	205	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	114714	115676	+					mch	35124936	BK009_RS00605	963		old_locus_tag=BK009_00605
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	114714	115676	+	WP_100906658.1	WP_100906658.1		methenyltetrahydromethanopterin cyclohydrolase	mch	35124936	BK009_RS00605	963	320	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	115778	118492	-						35124937	BK009_RS00610	2715		old_locus_tag=BK009_00610
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	115778	118492	-	WP_100908755.1	WP_100908755.1		HAD-IC family P-type ATPase		35124937	BK009_RS00610	2715	904	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	118768	119481	-						35124938	BK009_RS00615	714		old_locus_tag=BK009_00615
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	118768	119481	-	WP_100904663.1	WP_100904663.1		DUF2807 domain-containing protein		35124938	BK009_RS00615	714	237	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	119822	120280	+					ribC	35124939	BK009_RS00620	459		old_locus_tag=BK009_00620
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	119822	120280	+	WP_100907553.1	WP_100907553.1		riboflavin synthase	ribC	35124939	BK009_RS00620	459	152	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	120416	121084	-						35124940	BK009_RS00625	669		old_locus_tag=BK009_00625
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	120416	121084	-	WP_100904662.1	WP_100904662.1		ABC transporter ATP-binding protein		35124940	BK009_RS00625	669	222	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	121077	122189	-						35124941	BK009_RS00630	1113		old_locus_tag=BK009_00630
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	121077	122189	-	WP_100909693.1	WP_100909693.1		ABC transporter permease		35124941	BK009_RS00630	1113	370	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	122436	122756	+						35124942	BK009_RS00635	321		old_locus_tag=BK009_00635
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	122436	122756	+	WP_100909694.1	WP_100909694.1		carboxymuconolactone decarboxylase family protein		35124942	BK009_RS00635	321	106	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	122784	123998	-						43419654	BK009_RS12285	1215		old_locus_tag=BK009_00640
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	122784	123998	-	WP_157809673.1	WP_157809673.1		transposase		43419654	BK009_RS12285	1215	404	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	124278	124670	-						35124944	BK009_RS00645	393		old_locus_tag=BK009_00645
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	124278	124670	-	WP_100908757.1	WP_100908757.1		winged helix-turn-helix domain-containing protein		35124944	BK009_RS00645	393	130	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	124947	125900	+						43419655	BK009_RS12290	954		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	124947	125900	+	WP_157809674.1	WP_157809674.1		TrmO family methyltransferase		43419655	BK009_RS12290	954	317	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	126098	126682	+						35124946	BK009_RS00655	585		old_locus_tag=BK009_00655
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	126098	126682	+	WP_236950999.1	WP_236950999.1		GyrI-like domain-containing protein		35124946	BK009_RS00655	585	194	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	126831	127619	+						35124947	BK009_RS00660	789		old_locus_tag=BK009_00660
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	126831	127619	+	WP_157809736.1	WP_157809736.1		hypothetical protein		35124947	BK009_RS00660	789	262	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	128248	128715	+						35124948	BK009_RS00665	468		old_locus_tag=BK009_00665
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	128248	128715	+	WP_100907555.1	WP_100907555.1		MarR family transcriptional regulator		35124948	BK009_RS00665	468	155	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	128702	130177	+						35124949	BK009_RS00670	1476		old_locus_tag=BK009_00670
