# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	92342	93340	-	WP_013824623.1	WP_013824623.1		TRC40/GET3/ArsA family transport-energizing ATPase		10667551	MSWAN_RS00375	999	332	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	93489	93911	-						10667552	MSWAN_RS00380	423		old_locus_tag=MSWAN_0075
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	93489	93911	-	WP_013824624.1	WP_013824624.1		arsenate reductase ArsC		10667552	MSWAN_RS00380	423	140	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	94028	94381	+						10667553	MSWAN_RS00385	354		old_locus_tag=MSWAN_0076
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	94028	94381	+	WP_013824625.1	WP_013824625.1		metalloregulator ArsR/SmtB family transcription factor		10667553	MSWAN_RS00385	354	117	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	94397	95497	+					arsB	10667554	MSWAN_RS00390	1101		old_locus_tag=MSWAN_0077
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	94397	95497	+	WP_013824626.1	WP_013824626.1		ACR3 family arsenite efflux transporter	arsB	10667554	MSWAN_RS00390	1101	366	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	96909	97715	+						10667557	MSWAN_RS00400	807		old_locus_tag=MSWAN_0080
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	96909	97715	+	WP_013824629.1	WP_013824629.1		NAD+ synthase		10667557	MSWAN_RS00400	807	268	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	97789	98100	+						10667558	MSWAN_RS00405	312		old_locus_tag=MSWAN_0081
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	97789	98100	+	WP_013824630.1	WP_013824630.1		divalent-cation tolerance protein CutA		10667558	MSWAN_RS00405	312	103	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	98274	101141	+					leuS	10667559	MSWAN_RS00410	2868		old_locus_tag=MSWAN_0082
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	98274	101141	+	WP_013824631.1	WP_013824631.1		leucine--tRNA ligase	leuS	10667559	MSWAN_RS00410	2868	955	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	101470	102252	-						10667560	MSWAN_RS00415	783		old_locus_tag=MSWAN_0083
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	101470	102252	-	WP_013824632.1	WP_013824632.1		fumarylacetoacetate hydrolase family protein		10667560	MSWAN_RS00415	783	260	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	102318	103178	-					hisG	10667561	MSWAN_RS00420	861		old_locus_tag=MSWAN_0084
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	102318	103178	-	WP_013824633.1	WP_013824633.1		ATP phosphoribosyltransferase	hisG	10667561	MSWAN_RS00420	861	286	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	103447	104739	+						10667562	MSWAN_RS00425	1293		old_locus_tag=MSWAN_0085
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	103447	104739	+	WP_013824634.1	WP_013824634.1		amidohydrolase family protein		10667562	MSWAN_RS00425	1293	430	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	104763	105485	+						10667563	MSWAN_RS00430	723		old_locus_tag=MSWAN_0086
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	104763	105485	+	WP_013824635.1	WP_013824635.1		HAD hydrolase-like protein		10667563	MSWAN_RS00430	723	240	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	105697	107040	+					ftsA	10667564	MSWAN_RS00435	1344		old_locus_tag=MSWAN_0087
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	105697	107040	+	WP_013824636.1	WP_013824636.1		coenzyme F390 synthetase	ftsA	10667564	MSWAN_RS00435	1344	447	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	107299	108552	+					truD	10667565	MSWAN_RS00440	1254		old_locus_tag=MSWAN_0088
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	107299	108552	+	WP_013824637.1	WP_013824637.1		tRNA pseudouridine(13) synthase TruD	truD	10667565	MSWAN_RS00440	1254	417	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	108649	108876	-						10667566	MSWAN_RS00445	228		old_locus_tag=MSWAN_0089
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	108649	108876	-	WP_013824638.1	WP_013824638.1		hypothetical protein		10667566	MSWAN_RS00445	228	75	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	109146	109292	-						32173591	MSWAN_RS12405	147		old_locus_tag=MSWAN_0090
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	109146	109292	-	WP_013824639.1	WP_013824639.1		YHS domain-containing protein		32173591	MSWAN_RS12405	147	48	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	109403	110656	-						10667568	MSWAN_RS00450	1254		old_locus_tag=MSWAN_0091
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	109403	110656	-	WP_227716973.1	WP_227716973.1		amidohydrolase family protein		10667568	MSWAN_RS00450	1254	417	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	111041	111400	+						10667569	MSWAN_RS00455	360		old_locus_tag=MSWAN_0092
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	111041	111400	+	WP_048187781.1	WP_048187781.1		DUF5518 domain-containing protein		10667569	MSWAN_RS00455	360	119	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	111493	111843	+						10667570	MSWAN_RS00460	351		old_locus_tag=MSWAN_0093
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	111493	111843	+	WP_013824642.1	WP_013824642.1		DUF5518 domain-containing protein		10667570	MSWAN_RS00460	351	116	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	111998	112396	+						10667571	MSWAN_RS00465	399		old_locus_tag=MSWAN_0094
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	111998	112396	+	WP_013824643.1	WP_013824643.1		DUF5518 domain-containing protein		10667571	MSWAN_RS00465	399	132	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	112561	112965	-						10667572	MSWAN_RS00470	405		old_locus_tag=MSWAN_0095
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	112561	112965	-	WP_048188144.1	WP_048188144.1		DUF126 domain-containing protein		10667572	MSWAN_RS00470	405	134	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	113259	114173	-						10667573	MSWAN_RS00475	915		old_locus_tag=MSWAN_0096
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	113259	114173	-	WP_227716974.1	WP_227716974.1		hypothetical protein		10667573	MSWAN_RS00475	915	304	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	114426	115334	-						10667574	MSWAN_RS00480	909		old_locus_tag=MSWAN_0097
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	114426	115334	-	WP_013824646.1	WP_013824646.1		hypothetical protein		10667574	MSWAN_RS00480	909	302	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	115806	117155	-					purB	10667575	MSWAN_RS00485	1350		old_locus_tag=MSWAN_0098
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	115806	117155	-	WP_013824647.1	WP_013824647.1		adenylosuccinate lyase	purB	10667575	MSWAN_RS00485	1350	449	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	117344	117505	-						10667576	MSWAN_RS00490	162		old_locus_tag=MSWAN_0099
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	117344	117505	-	WP_013824648.1	WP_013824648.1		preprotein translocase subunit Sec61beta		10667576	MSWAN_RS00490	162	53	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	118038	121334	+					polC	10667577	MSWAN_RS00495	3297		old_locus_tag=MSWAN_0100
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	118038	121334	+	WP_013824649.1	WP_013824649.1		DNA polymerase II large subunit	polC	10667577	MSWAN_RS00495	3297	1098	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	121519	123822	+					nrdD	10667578	MSWAN_RS00500	2304		old_locus_tag=MSWAN_0101
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	121519	123822	+	WP_048188145.1	WP_048188145.1		anaerobic ribonucleoside-triphosphate reductase	nrdD	10667578	MSWAN_RS00500	2304	767	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	123912	124763	+						10667579	MSWAN_RS00505	852		old_locus_tag=MSWAN_0102
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	123912	124763	+	WP_013824651.1	WP_013824651.1		hypothetical protein		10667579	MSWAN_RS00505	852	283	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	124863	126065	-						10667580	MSWAN_RS00510	1203		old_locus_tag=MSWAN_0103
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	124863	126065	-	WP_013824652.1	WP_013824652.1		hypothetical protein		10667580	MSWAN_RS00510	1203	400	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	126266	126781	-						10667581	MSWAN_RS00515	516		old_locus_tag=MSWAN_0104
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	126266	126781	-	WP_013824653.1	WP_013824653.1		hypothetical protein		10667581	MSWAN_RS00515	516	171	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	127009	128586	-					lysS	10667582	MSWAN_RS00520	1578		old_locus_tag=MSWAN_0105
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	127009	128586	-	WP_013824654.1	WP_013824654.1		lysine--tRNA ligase	lysS	10667582	MSWAN_RS00520	1578	525	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	128948	130246	-					thiC	10667583	MSWAN_RS00525	1299		old_locus_tag=MSWAN_0106
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	128948	130246	-	WP_013824655.1	WP_013824655.1		phosphomethylpyrimidine synthase	thiC	10667583	MSWAN_RS00525	1299	432	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	130631	131545	-						10667584	MSWAN_RS00530	915		old_locus_tag=MSWAN_0107
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	130631	131545	-	WP_013824656.1	WP_013824656.1		carbohydrate kinase family protein		10667584	MSWAN_RS00530	915	304	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	131734	132597	-						10667585	MSWAN_RS00535	864		old_locus_tag=MSWAN_0108
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	131734	132597	-	WP_013824657.1	WP_013824657.1		LysR family transcriptional regulator		10667585	MSWAN_RS00535	864	287	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	132992	133576	+					hxlB	10667586	MSWAN_RS00540	585		old_locus_tag=MSWAN_0109
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	132992	133576	+	WP_013824658.1	WP_013824658.1		6-phospho-3-hexuloisomerase	hxlB	10667586	MSWAN_RS00540	585	194	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	133885	134637	-					fdhD	10667587	MSWAN_RS00545	753		old_locus_tag=MSWAN_0110
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	133885	134637	-	WP_013824659.1	WP_013824659.1		formate dehydrogenase accessory sulfurtransferase FdhD	fdhD	10667587	MSWAN_RS00545	753	250	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	134739	135068	-						10667588	MSWAN_RS00550	330		old_locus_tag=MSWAN_0111
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	134739	135068	-	WP_013824660.1	WP_013824660.1		carboxymuconolactone decarboxylase family protein		10667588	MSWAN_RS00550	330	109	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	135266	135793	-						10667589	MSWAN_RS00555	528		old_locus_tag=MSWAN_0112
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	135266	135793	-	WP_013824661.1	WP_013824661.1		carbonic anhydrase		10667589	MSWAN_RS00555	528	175	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	135827	137026	-						10667590	MSWAN_RS00560	1200		old_locus_tag=MSWAN_0113
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	135827	137026	-	WP_013824662.1	WP_013824662.1		Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminal domain		10667590	MSWAN_RS00560	1200	399	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	137031	137456	-						10667591	MSWAN_RS00565	426		old_locus_tag=MSWAN_0114
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	137031	137456	-	WP_013824663.1	WP_013824663.1		hydrogenase iron-sulfur subunit		10667591	MSWAN_RS00565	426	141	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	137812	139011	-						10667592	MSWAN_RS00570	1200		old_locus_tag=MSWAN_0115
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	137812	139011	-	WP_013824664.1	WP_013824664.1		Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminal domain		10667592	MSWAN_RS00570	1200	399	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	139008	141062	-					fdhF	10667593	MSWAN_RS00575	2055		old_locus_tag=MSWAN_0116
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	139008	141062	-	WP_013824665.1	WP_013824665.1		formate dehydrogenase subunit alpha	fdhF	10667593	MSWAN_RS00575	2055	684	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	141075	141317	-						43740985	MSWAN_RS12865	243		
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	141075	141317	-	WP_161597476.1	WP_161597476.1		hypothetical protein		43740985	MSWAN_RS12865	243	80	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	141293	141418	-						68610991	MSWAN_RS12995	126		
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	141293	141418	-	WP_144011532.1	WP_144011532.1		formate/nitrite transporter family protein		68610991	MSWAN_RS12995	126	41	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	142087	142971	-						10667595	MSWAN_RS00580	885		old_locus_tag=MSWAN_0118
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	142087	142971	-	WP_013824666.1	WP_013824666.1		CBS domain-containing protein		10667595	MSWAN_RS00580	885	294	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	143182	144186	-					moaA	10667596	MSWAN_RS00585	1005		old_locus_tag=MSWAN_0119
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	143182	144186	-	WP_013824667.1	WP_013824667.1		GTP 3',8-cyclase MoaA	moaA	10667596	MSWAN_RS00585	1005	334	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	144167	144874	-					mobB	10667597	MSWAN_RS00590	708		old_locus_tag=MSWAN_0120
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	144167	144874	-	WP_013824668.1	WP_013824668.1		molybdopterin-guanine dinucleotide biosynthesis protein B	mobB	10667597	MSWAN_RS00590	708	235	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	145186	146403	-						10667598	MSWAN_RS00595	1218		old_locus_tag=MSWAN_0121
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	145186	146403	-	WP_013824669.1	WP_013824669.1		molybdopterin molybdotransferase MoeA		10667598	MSWAN_RS00595	1218	405	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	146872	147327	+						10667599	MSWAN_RS00600	456		old_locus_tag=MSWAN_0122
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	146872	147327	+	WP_048187785.1	WP_048187785.1		4Fe-4S binding protein		10667599	MSWAN_RS00600	456	151	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	147317	148381	+						10667600	MSWAN_RS00605	1065		old_locus_tag=MSWAN_0123
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	147317	148381	+	WP_013824671.1	WP_013824671.1		4Fe-4S binding protein		10667600	MSWAN_RS00605	1065	354	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	148392	148622	+						10667601	MSWAN_RS00610	231		old_locus_tag=MSWAN_0124
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	148392	148622	+	WP_013824672.1	WP_013824672.1		4Fe-4S binding protein		10667601	MSWAN_RS00610	231	76	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	148632	149162	+						10667602	MSWAN_RS00615	531		old_locus_tag=MSWAN_0125
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	148632	149162	+	WP_013824673.1	WP_013824673.1		formylmethanofuran dehydrogenase		10667602	MSWAN_RS00615	531	176	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	149175	150515	+						10667603	MSWAN_RS00620	1341		old_locus_tag=MSWAN_0126
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	149175	150515	+	WP_013824674.1	WP_013824674.1		formylmethanofuran dehydrogenase subunit B		10667603	MSWAN_RS00620	1341	446	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	150524	152242	+						10667604	MSWAN_RS00625	1719		old_locus_tag=MSWAN_0127
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	150524	152242	+	WP_013824675.1	WP_013824675.1		formylmethanofuran dehydrogenase subunit A		10667604	MSWAN_RS00625	1719	572	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	152257	153066	+						10667605	MSWAN_RS00630	810		old_locus_tag=MSWAN_0128
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	152257	153066	+	WP_013824676.1	WP_013824676.1		formylmethanofuran dehydrogenase subunit C		10667605	MSWAN_RS00630	810	269	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	153167	153460	+						10667606	MSWAN_RS00635	294		old_locus_tag=MSWAN_0129
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	153167	153460	+	WP_048187787.1	WP_048187787.1		DUF2097 domain-containing protein		10667606	MSWAN_RS00635	294	97	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	153526	153843	+						10667607	MSWAN_RS00640	318		old_locus_tag=MSWAN_0130
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	153526	153843	+	WP_013824678.1	WP_013824678.1		DUF2097 domain-containing protein		10667607	MSWAN_RS00640	318	105	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	154140	155192	+					wtpA	10667608	MSWAN_RS00645	1053		old_locus_tag=MSWAN_0131
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	154140	155192	+	WP_013824679.1	WP_013824679.1		tungstate ABC transporter substrate-binding protein WtpA	wtpA	10667608	MSWAN_RS00645	1053	350	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	155515	156165	+						10667609	MSWAN_RS00650	651		old_locus_tag=MSWAN_0132
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	155515	156165	+	WP_227716975.1	WP_227716975.1		ABC transporter permease		10667609	MSWAN_RS00650	651	216	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	156152	157198	+						10667610	MSWAN_RS00655	1047		old_locus_tag=MSWAN_0133
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	156152	157198	+	WP_013824681.1	WP_013824681.1		ABC transporter ATP-binding protein		10667610	MSWAN_RS00655	1047	348	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	157221	158306	-						10667611	MSWAN_RS00660	1086		old_locus_tag=MSWAN_0134
