# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	73134	73709	+	WP_013643681.1	WP_013643681.1		imidazoleglycerol-phosphate dehydratase HisB	hisB	10276500	METBO_RS00375	576	191	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	73725	74228	+						10276501	METBO_RS00380	504		old_locus_tag=Metbo_0078
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	73725	74228	+	WP_013643682.1	WP_013643682.1		hypothetical protein		10276501	METBO_RS00380	504	167	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	74299	75519	-						10276502	METBO_RS00385	1221		old_locus_tag=Metbo_0079
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	74299	75519	-	WP_013643683.1	WP_013643683.1		HD domain-containing protein		10276502	METBO_RS00385	1221	406	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	75612	76442	-						10276503	METBO_RS00390	831		old_locus_tag=Metbo_0080
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	75612	76442	-	WP_013643684.1	WP_013643684.1		F420-dependent methylenetetrahydromethanopterin dehydrogenase		10276503	METBO_RS00390	831	276	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	76687	77757	-						10276504	METBO_RS00395	1071		old_locus_tag=Metbo_0081
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	76687	77757	-	WP_013643685.1	WP_013643685.1		hypothetical protein		10276504	METBO_RS00395	1071	356	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	77781	79136	-					cfbB	10276505	METBO_RS00400	1356		old_locus_tag=Metbo_0082
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	77781	79136	-	WP_013643686.1	WP_013643686.1		Ni-sirohydrochlorin a,c-diamide synthase	cfbB	10276505	METBO_RS00400	1356	451	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	79221	80339	+						10276506	METBO_RS00405	1119		old_locus_tag=Metbo_0083
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	79221	80339	+	WP_013643687.1	WP_013643687.1		helix-hairpin-helix domain-containing protein		10276506	METBO_RS00405	1119	372	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	80430	80855	-						10276507	METBO_RS00410	426		old_locus_tag=Metbo_0084
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	80430	80855	-	WP_013643688.1	WP_013643688.1		hypothetical protein		10276507	METBO_RS00410	426	141	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	80852	81637	-						10276508	METBO_RS00415	786		old_locus_tag=Metbo_0085
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	80852	81637	-	WP_013643689.1	WP_013643689.1		ParA family protein		10276508	METBO_RS00415	786	261	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	81869	83713	-						10276509	METBO_RS00420	1845		old_locus_tag=Metbo_0086
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	81869	83713	-	WP_013643690.1	WP_013643690.1		threonine--tRNA ligase		10276509	METBO_RS00420	1845	614	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	84030	85685	+					ilvD	10276510	METBO_RS00425	1656		old_locus_tag=Metbo_0087
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	84030	85685	+	WP_013643691.1	WP_013643691.1		dihydroxy-acid dehydratase	ilvD	10276510	METBO_RS00425	1656	551	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	85695	86120	+						10276511	METBO_RS00430	426		old_locus_tag=Metbo_0088
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	85695	86120	+	WP_013643692.1	WP_013643692.1		signal peptidase I		10276511	METBO_RS00430	426	141	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	86197	87882	+					argS	10276512	METBO_RS00435	1686		old_locus_tag=Metbo_0089
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	86197	87882	+	WP_013643693.1	WP_013643693.1		arginine--tRNA ligase	argS	10276512	METBO_RS00435	1686	561	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	87904	88806	-					argF	10276513	METBO_RS00440	903		old_locus_tag=Metbo_0090
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	87904	88806	-	WP_013643694.1	WP_013643694.1		ornithine carbamoyltransferase	argF	10276513	METBO_RS00440	903	300	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	88896	90221	-					purD	10276514	METBO_RS00445	1326		old_locus_tag=Metbo_0091
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	88896	90221	-	WP_013643695.1	WP_013643695.1		phosphoribosylamine--glycine ligase	purD	10276514	METBO_RS00445	1326	441	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	90630	92363	+						10276515	METBO_RS00450	1734		old_locus_tag=Metbo_0092
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	90630	92363	+	WP_013643696.1	WP_013643696.1		acetolactate synthase large subunit		10276515	METBO_RS00450	1734	577	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	92365	92865	+					ilvN	10276516	METBO_RS00455	501		old_locus_tag=Metbo_0093
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	92365	92865	+	WP_013643697.1	WP_013643697.1		acetolactate synthase small subunit	ilvN	10276516	METBO_RS00455	501	166	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	92917	93903	+					ilvC	10276517	METBO_RS00460	987		old_locus_tag=Metbo_0094
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	92917	93903	+	WP_013643698.1	WP_013643698.1		ketol-acid reductoisomerase	ilvC	10276517	METBO_RS00460	987	328	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	93953	94954	+						10276518	METBO_RS00465	1002		old_locus_tag=Metbo_0095
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	93953	94954	+	WP_013643699.1	WP_013643699.1		methanogenesis marker 12 protein		10276518	METBO_RS00465	1002	333	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	95504	96280	-					surE	10276519	METBO_RS00470	777		old_locus_tag=Metbo_0096
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	95504	96280	-	WP_013643700.1	WP_013643700.1		5'/3'-nucleotidase SurE	surE	10276519	METBO_RS00470	777	258	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	96437	97243	+						10276520	METBO_RS00475	807		old_locus_tag=Metbo_0097
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	96437	97243	+	WP_173319763.1	WP_173319763.1		restriction endonuclease		10276520	METBO_RS00475	807	268	
gene	tRNA	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	97382	97453	-						10276521	METBO_RS00480	72		old_locus_tag=Metbo_R0002
tRNA		GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	97382	97453	-				tRNA-Val		10276521	METBO_RS00480	72		anticodon=CAC
gene	tRNA	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	97570	97641	-						10276522	METBO_RS00485	72		old_locus_tag=Metbo_R0003
tRNA		GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	97570	97641	-				tRNA-Val		10276522	METBO_RS00485	72		anticodon=TAC
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	97849	98769	+						10276523	METBO_RS00490	921		old_locus_tag=Metbo_0098
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	97849	98769	+	WP_013643702.1	WP_013643702.1		branched-chain amino acid transaminase		10276523	METBO_RS00490	921	306	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	98864	99685	+					uppP	10276524	METBO_RS00495	822		old_locus_tag=Metbo_0099
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	98864	99685	+	WP_013643703.1	WP_013643703.1		undecaprenyl-diphosphatase UppP	uppP	10276524	METBO_RS00495	822	273	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	99745	100815	-						10276525	METBO_RS00500	1071		old_locus_tag=Metbo_0100
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	99745	100815	-	WP_013643704.1	WP_013643704.1		TIGR00303 family protein		10276525	METBO_RS00500	1071	356	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	100951	102585	+						10276526	METBO_RS00505	1635		old_locus_tag=Metbo_0101
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	100951	102585	+	WP_013643705.1	WP_013643705.1		bifunctional N(6)-L-threonylcarbamoyladenine synthase/serine/threonine protein kinase		10276526	METBO_RS00505	1635	544	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	102610	103170	+						10276527	METBO_RS00510	561		old_locus_tag=Metbo_0102
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	102610	103170	+	WP_013643706.1	WP_013643706.1		XTP/dITP diphosphatase		10276527	METBO_RS00510	561	186	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	103171	103572	+						10276528	METBO_RS00515	402		old_locus_tag=Metbo_0103
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	103171	103572	+	WP_013643707.1	WP_013643707.1		30S ribosomal protein S15		10276528	METBO_RS00515	402	133	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	103538	104899	+						10276529	METBO_RS00520	1362		old_locus_tag=Metbo_0104
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	103538	104899	+	WP_013643708.1	WP_013643708.1		DHH family phosphoesterase		10276529	METBO_RS00520	1362	453	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	104927	106117	+						10276530	METBO_RS00525	1191		old_locus_tag=Metbo_0105
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	104927	106117	+	WP_013643709.1	WP_013643709.1		aconitase X catalytic domain-containing protein		10276530	METBO_RS00525	1191	396	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	106501	107421	+						10276531	METBO_RS00530	921		old_locus_tag=Metbo_0106
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	106501	107421	+	WP_013643710.1	WP_013643710.1		haloacid dehalogenase-like hydrolase		10276531	METBO_RS00530	921	306	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	107706	110015	+						10276532	METBO_RS00535	2310		old_locus_tag=Metbo_0107
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	107706	110015	+	WP_013643711.1	WP_013643711.1		DEAD/DEAH box helicase		10276532	METBO_RS00535	2310	769	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	110120	110836	+						10276533	METBO_RS00540	717		old_locus_tag=Metbo_0108
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	110120	110836	+	WP_227717228.1	WP_227717228.1		tRNA (adenine-N1)-methyltransferase		10276533	METBO_RS00540	717	238	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	110935	111858	+					pyrB	10276534	METBO_RS00545	924		old_locus_tag=Metbo_0109
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	110935	111858	+	WP_013643713.1	WP_013643713.1		aspartate carbamoyltransferase	pyrB	10276534	METBO_RS00545	924	307	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	111898	113046	-						10276535	METBO_RS00550	1149		old_locus_tag=Metbo_0110
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	111898	113046	-	WP_013643714.1	WP_013643714.1		orc1/cdc6 family replication initiation protein		10276535	METBO_RS00550	1149	382	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	114411	115340	+						10276536	METBO_RS00555	930		old_locus_tag=Metbo_0111
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	114411	115340	+	WP_013643715.1	WP_013643715.1		cobalamin biosynthesis protein		10276536	METBO_RS00555	930	309	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	115380	116372	+						10276537	METBO_RS00560	993		old_locus_tag=Metbo_0112
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	115380	116372	+	WP_013643716.1	WP_013643716.1		cobalt-precorrin 5A hydrolase		10276537	METBO_RS00560	993	330	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	116501	116755	+						10276538	METBO_RS00565	255		old_locus_tag=Metbo_0113
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	116501	116755	+	WP_013643717.1	WP_013643717.1		UPF0147 family protein		10276538	METBO_RS00565	255	84	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	116741	117328	-						10276539	METBO_RS00570	588		old_locus_tag=Metbo_0114
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	116741	117328	-	WP_013643718.1	WP_013643718.1		class II aldolase/adducin family protein		10276539	METBO_RS00570	588	195	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	117362	118867	-						10276540	METBO_RS00575	1506		old_locus_tag=Metbo_0115
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	117362	118867	-	WP_013643719.1	WP_013643719.1		DNA-directed DNA polymerase II small subunit		10276540	METBO_RS00575	1506	501	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	118989	119510	+						10276541	METBO_RS00580	522		old_locus_tag=Metbo_0116
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	118989	119510	+	WP_013643720.1	WP_013643720.1		hypothetical protein		10276541	METBO_RS00580	522	173	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	119591	120652	+					cobJ	10276542	METBO_RS00585	1062		old_locus_tag=Metbo_0117
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	119591	120652	+	WP_013643721.1	WP_013643721.1		precorrin-3B C(17)-methyltransferase	cobJ	10276542	METBO_RS00585	1062	353	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	120951	121829	-					dapF	10276543	METBO_RS00590	879		old_locus_tag=Metbo_0118
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	120951	121829	-	WP_013643722.1	WP_013643722.1		diaminopimelate epimerase	dapF	10276543	METBO_RS00590	879	292	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	121826	123112	-					lysA	10276544	METBO_RS00595	1287		old_locus_tag=Metbo_0119
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	121826	123112	-	WP_013643723.1	WP_013643723.1		diaminopimelate decarboxylase	lysA	10276544	METBO_RS00595	1287	428	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	123276	124448	-						10276545	METBO_RS00600	1173		old_locus_tag=Metbo_0120
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	123276	124448	-	WP_013643724.1	WP_013643724.1		acetylornithine transaminase		10276545	METBO_RS00600	1173	390	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	124642	125067	+						10276546	METBO_RS00605	426		old_locus_tag=Metbo_0121
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	124642	125067	+	WP_013643725.1	WP_013643725.1		peptidylprolyl isomerase		10276546	METBO_RS00605	426	141	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	125220	125585	+						10276547	METBO_RS00610	366		old_locus_tag=Metbo_0122
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	125220	125585	+	WP_013643726.1	WP_013643726.1		protease inhibitor I42 family protein		10276547	METBO_RS00610	366	121	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	125607	126194	-						10276548	METBO_RS00615	588		old_locus_tag=Metbo_0123
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	125607	126194	-	WP_013643727.1	WP_013643727.1		GAF domain-containing protein		10276548	METBO_RS00615	588	195	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	126237	126875	-						10276549	METBO_RS00620	639		old_locus_tag=Metbo_0124
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	126237	126875	-	WP_013643728.1	WP_013643728.1		hypothetical protein		10276549	METBO_RS00620	639	212	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	126942	127928	-						10276550	METBO_RS00625	987		old_locus_tag=Metbo_0125
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	126942	127928	-	WP_013643729.1	WP_013643729.1		DNA lyase		10276550	METBO_RS00625	987	328	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	128030	128950	-					speB	10276551	METBO_RS00630	921		old_locus_tag=Metbo_0126
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	128030	128950	-	WP_013643730.1	WP_013643730.1		agmatinase	speB	10276551	METBO_RS00630	921	306	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	129159	130109	-						10276552	METBO_RS00635	951		old_locus_tag=Metbo_0127
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	129159	130109	-	WP_013643731.1	WP_013643731.1		hypothetical protein		10276552	METBO_RS00635	951	316	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	130158	130766	-						10276553	METBO_RS00640	609		old_locus_tag=Metbo_0128
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	130158	130766	-	WP_013643732.1	WP_013643732.1		DNA-3-methyladenine glycosylase		10276553	METBO_RS00640	609	202	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	130784	131344	-						10276554	METBO_RS00645	561		old_locus_tag=Metbo_0129
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	130784	131344	-	WP_013643733.1	WP_013643733.1		DNA-3-methyladenine glycosylase I		10276554	METBO_RS00645	561	186	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	131502	132104	+						10276555	METBO_RS00650	603		old_locus_tag=Metbo_0130
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	131502	132104	+	WP_013643734.1	WP_013643734.1		isochorismatase family protein		10276555	METBO_RS00650	603	200	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	132110	132934	-					hisF	10276556	METBO_RS00655	825		old_locus_tag=Metbo_0131
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	132110	132934	-	WP_013643735.1	WP_013643735.1		imidazole glycerol phosphate synthase subunit HisF	hisF	10276556	METBO_RS00655	825	274	
gene	tRNA	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	133133	133208	+						10276557	METBO_RS00660	76		old_locus_tag=Metbo_R0004
tRNA		GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	133133	133208	+				tRNA-Arg		10276557	METBO_RS00660	76		anticodon=TCG
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	133368	134156	+						10276558	METBO_RS00665	789		old_locus_tag=Metbo_0132
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	133368	134156	+	WP_013643736.1	WP_013643736.1		dioxygenase		10276558	METBO_RS00665	789	262	
